create_dt,metric_id,feature_name,metrics,display_names,operating_system_type,1st Quartile,3rd Quartile,IQR,Upper,Lower,Yesterday,last_7_days,last_30_days,% Change Last 7 Days,% Change Last 30 Days,metric_nature_indicator,colour_indicator
2025-02-06,39,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Apple iOS,2.84,3.27,0.43,3.592,2.518,3.089,3.024,3.063,2.163949917316323,0.8609148989431893,Positive Within,White
2025-02-06,10000038,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Both,3.197,3.55,0.353,3.815,2.933,3.248,3.361,3.352,-3.366201972118309,-3.1064794558689015,Positive Within,White
2025-02-06,275,COX MOBILE,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Google Android,3.702,4.58,0.878,5.239,3.044,3.663,4.213,4.063,-13.057778380577798,-9.835325779269258,Positive Within,White
2025-02-06,29,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Apple iOS,0.0,0.0,0.0,0.0,0.0,0,,,0,0,Positive Within,White
2025-02-06,10000028,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Both,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Positive Within,White
2025-02-06,265,COX MOBILE,DR_Change plan Confirmation,Coxmob Plan Purchased,Google Android,0.0,0.0,0.0,0.0,0.0,0,,,0,0,Positive Within,White
2025-02-06,43,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Apple iOS,3.318,3.992,0.673,4.497,2.814,3.604,3.747,3.548,-3.8200533739992397,1.5640411441454227,Positive Within,White
2025-02-06,10000042,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Both,3.49,3.951,0.461,4.297,3.144,3.84,3.788,3.589,1.3612881330366677,6.995579002117604,Positive Within,White
2025-02-06,279,COX MOBILE,DR_Wireless Support,Coxmob Support Section,Google Android,3.446,4.332,0.885,4.996,2.783,4.457,3.902,3.689,14.210930922136392,20.828476156911663,Positive Within,White
2025-02-06,31,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Apple iOS,0.0,0.0,0.0,0.0,0.0,0,,,0,0,Positive Within,White
2025-02-06,10000030,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Both,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Positive Within,White
2025-02-06,267,COX MOBILE,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Google Android,0.0,0.0,0.0,0.0,0.0,0,,,0,0,Positive Within,White
2025-02-06,32,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Apple iOS,2.24,3.202,0.961,3.923,1.52,3.035,2.823,2.829,7.5097414098476865,7.296895990949599,Positive Within,White
2025-02-06,10000031,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Both,2.599,3.365,0.766,3.94,2.024,5.005,2.977,3.143,68.13840764025531,59.25289550719103,Positive Above,Green
2025-02-06,268,COX MOBILE,DR_Welcome Guide,Coxmob Welcome Guide,Google Android,2.996,4.815,1.819,6.179,1.632,10.112,3.404,4.006,197.099685204617,152.4276691879478,Positive Above,Green
2025-02-06,148,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000145,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,0.152,0.231,0.08,0.291,0.092,0.341,0.217,0.211,56.83311432325892,61.25472887767973,Negative Above,Red
2025-02-06,384,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,0.578,0.896,0.318,1.135,0.34,1.291,0.82,0.813,57.384186694531515,58.82714783678487,Negative Above,Red
2025-02-06,45,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Apple iOS,0.434,0.588,0.154,0.704,0.318,0.349,0.612,0.583,-43.00046663555763,-40.15775034293553,Positive Within,White
2025-02-06,10000044,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Both,1.117,1.452,0.335,1.703,0.866,0.802,1.559,1.507,-48.561480667033166,-46.76873382154471,Positive Below,Red
2025-02-06,281,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Google Android,2.951,3.978,1.027,4.748,2.181,2.129,4.257,4.127,-49.98489780850422,-48.4108073179597,Positive Below,Red
2025-02-06,55,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Apple iOS,15.81,21.19,5.38,25.225,11.775,14.26,23.971,22.06,-40.5103877373446,-35.358407260166544,Positive Within,White
2025-02-06,10000054,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Both,15.578,20.795,5.217,24.708,11.665,13.732,23.387,21.753,-41.28254309554935,-36.874332480849745,Positive Within,White
2025-02-06,291,E COMMERCE,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Google Android,14.576,19.654,5.078,23.462,10.768,11.724,21.161,20.555,-44.59693915438571,-42.96269028247835,Positive Within,White
2025-02-06,49,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Apple iOS,14.668,20.319,5.651,24.557,10.43,11.931,23.144,20.209,-48.44884203249222,-40.962045026069205,Positive Within,White
2025-02-06,10000048,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Both,14.082,19.324,5.242,23.255,10.151,11.26,21.805,19.168,-48.360806100788814,-41.256464745183834,Positive Within,White
2025-02-06,285,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Google Android,11.852,16.578,4.727,20.124,8.306,9.294,17.989,16.211,-48.33550395476636,-42.66879415707788,Positive Within,White
2025-02-06,48,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Apple iOS,44.912,58.687,13.775,69.018,34.58,34.716,65.3,58.266,-46.83602458110824,-40.41794624182482,Positive Within,White
2025-02-06,10000047,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Both,43.305,56.143,12.838,65.771,33.677,32.972,62.037,55.409,-46.851072746909104,-40.49374383000687,Positive Below,Red
2025-02-06,284,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Google Android,37.811,48.656,10.845,56.789,29.678,27.861,52.74,47.304,-47.172923777019335,-41.10268889905161,Positive Below,Red
2025-02-06,50,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Apple iOS,2.759,3.039,0.28,3.249,2.549,2.703,2.866,2.836,-5.677966101694919,-4.679620552244605,Negative Within,White
2025-02-06,10000049,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Both,2.631,2.879,0.248,3.066,2.444,2.594,2.766,2.719,-6.213522028820836,-4.600787025118597,Negative Within,White
2025-02-06,286,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,2.212,2.53,0.318,2.769,1.974,2.272,2.48,2.389,-8.392373711191771,-4.886829840082647,Negative Within,White
2025-02-06,183,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,3158.25,3441.5,283.25,3795.562,2804.188,3225.0,3363.286,3333.333,-4.111625536252812,-3.2500000000000044,Positive Within,White
2025-02-06,100000180,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,4676.5,5158.25,481.75,5760.438,4074.312,4871.0,5098.714,4976.2,-4.466111904962028,-2.1140629395924564,Positive Within,White
2025-02-06,417,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,1491.25,1702.25,211.0,1966.0,1227.5,1646.0,1735.429,1642.867,-5.1531116233124745,0.1907235320375019,Positive Within,White
2025-02-06,70,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Apple iOS,74.125,79.177,5.052,82.966,70.337,72.811,69.963,75.396,4.071148101335643,-3.4288200201070778,Negative Within,White
2025-02-06,10000069,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Both,72.596,77.11,4.513,80.495,69.212,70.638,67.44,73.11,4.741992882562311,-3.381338556505869,Negative Within,White
2025-02-06,306,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,62.706,66.822,4.116,69.908,59.618,61.516,56.734,61.975,8.428262073827872,-0.7409415379055119,Negative Within,White
2025-02-06,189,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,0.663,1.239,0.576,1.671,0.231,0.651,0.96,0.935,-32.17740735228458,-30.401625031182057,Positive Within,White
2025-02-06,100000186,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,0.671,1.232,0.561,1.652,0.25,0.616,0.99,0.944,-37.80470214914179,-34.715794679761196,Positive Within,White
2025-02-06,423,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,0.634,1.279,0.645,1.763,0.15,0.547,1.053,0.958,-48.039082643506575,-42.93166405842461,Positive Within,White
2025-02-06,132,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Apple iOS,41.988,44.512,2.524,46.405,40.095,42.373,43.08,43.188,-1.6408066083254094,-1.8863410078494653,Negative Within,White
2025-02-06,100000129,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Both,42.829,45.168,2.338,46.921,41.076,42.863,43.38,43.939,-1.1927696163180963,-2.4484795150834886,Negative Within,White
2025-02-06,368,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Google Android,44.215,47.512,3.297,49.985,41.743,44.005,44.033,45.464,-0.06391289677904122,-3.2082099439331033,Negative Within,White
2025-02-06,72,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,2.139,0,-100.0,Negative Within,White
2025-02-06,10000071,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Both,0.0,0.0,0.0,0.0,0.0,0.0,,2.097,0,-100.0,Negative Within,White
2025-02-06,308,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,0.0,0.0,0.0,0.0,0.0,0.0,,1.866,0,-100.0,Negative Within,White
2025-02-06,73,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Apple iOS,71.288,77.183,5.895,81.604,66.866,67.337,70.656,72.233,-4.697599844720801,-6.778022408050986,Negative Within,White
2025-02-06,10000072,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Both,68.124,74.192,6.069,78.744,63.572,65.446,68.162,69.699,-3.9846248642938993,-6.102267026370918,Negative Within,White
2025-02-06,309,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,51.434,59.406,7.972,65.385,45.455,56.047,55.428,54.781,1.1167640903514466,2.3112070082820866,Negative Within,White
2025-02-06,71,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Apple iOS,22.54,27.903,5.363,31.925,18.518,32.663,29.344,25.628,11.311201663039723,27.448289855147834,Positive Above,Green
2025-02-06,10000070,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Both,24.938,30.198,5.26,34.144,20.992,34.554,31.838,28.204,8.530686600917146,22.51468174098445,Positive Above,Green
2025-02-06,307,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,39.688,47.622,7.935,53.574,33.736,43.953,44.572,43.353,-1.3887642466122223,1.3832077502690838,Positive Within,White
2025-02-06,59,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Apple iOS,1981.75,2483.0,501.25,3109.562,1355.188,2935.0,2922.429,2478.733,0.43017060175000776,18.407251015303526,Positive Within,White
2025-02-06,10000058,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Both,2359.75,2963.5,603.75,3718.188,1605.062,3634.0,3628.286,3005.5,0.15749271596188857,20.911661953086007,Positive Within,White
2025-02-06,295,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,380.25,523.5,143.25,702.562,201.188,699.0,705.857,526.767,-0.9714632665452383,32.696323482883,Positive Within,White
2025-02-06,13,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Apple iOS,3.24,3.588,0.348,3.848,2.98,3.486,3.394,3.378,2.723637129025498,3.189012116667288,Positive Within,White
2025-02-06,10000013,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Both,3.212,3.554,0.342,3.81,2.956,3.373,3.374,3.331,-0.042335210194302676,1.2588560220950462,Positive Within,White
2025-02-06,249,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Google Android,2.985,3.419,0.434,3.745,2.66,2.983,3.317,3.176,-10.07708539683905,-6.08668275789696,Positive Within,White
2025-02-06,69,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Apple iOS,35.77,40.193,4.423,43.51,32.452,34.461,40.116,41.603,-14.096619802572544,-17.166699383455448,Negative Within,White
2025-02-06,10000068,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Both,35.39,39.174,3.784,42.012,32.552,34.208,39.697,41.654,-13.827241353250885,-17.875439935852203,Negative Within,White
2025-02-06,305,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,34.032,39.859,5.827,44.23,29.662,33.457,38.579,41.674,-13.277616494356725,-19.717971893171647,Negative Within,White
2025-02-06,139,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Apple iOS,353.0,417.5,64.5,498.125,272.375,453.0,379.143,362.467,19.480030143180098,24.9770093801729,Positive Within,White
2025-02-06,100000136,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Both,569.25,659.75,90.5,772.875,456.125,694.0,605.714,581.167,14.575471698113216,19.414969888156016,Positive Within,White
2025-02-06,375,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Google Android,204.5,240.75,36.25,286.062,159.188,241.0,226.571,218.7,6.368221941992427,10.196616369455882,Positive Within,White
2025-02-06,140,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Apple iOS,52.813,57.197,4.385,60.486,49.524,55.188,55.778,55.072,-1.0582715239929619,0.21051204421843236,Positive Within,White
2025-02-06,100000137,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Both,53.821,57.337,3.516,59.973,51.185,55.764,56.372,55.572,-1.0790510027723843,0.3454977326711425,Positive Within,White
2025-02-06,376,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Google Android,52.666,58.218,5.552,62.382,48.502,56.846,57.384,56.425,-0.9370503328470522,0.7454089824794968,Positive Within,White
2025-02-06,146,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000143,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,1.162,1.755,0.594,2.201,0.716,1.428,1.713,1.584,-16.623571607306708,-9.85038193640707,Negative Within,White
2025-02-06,382,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,4.588,6.996,2.407,8.801,2.783,5.399,6.461,6.07,-16.440779146123063,-11.051923446552637,Negative Within,White
2025-02-06,66,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,9.014,0,-100.0,Negative Within,White
2025-02-06,10000065,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Both,0.124,1.208,1.083,2.02,-0.688,0.187,1.233,9.567,-84.83373884833738,-98.0452689236087,Negative Within,White
2025-02-06,302,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Google Android,0.527,4.665,4.138,7.769,-2.577,0.743,4.682,11.188,-84.12926062677367,-93.35889666514716,Negative Within,White
2025-02-06,34,COX MOBILE,DR_Insurance Claim,File a Claim,Apple iOS,0.668,1.362,0.694,1.883,0.147,0.289,0.926,1.11,-68.77604568606267,-73.95301327885599,Negative Within,White
2025-02-06,10000033,COX MOBILE,DR_Insurance Claim,File a Claim,Both,0.486,1.028,0.541,1.433,0.081,0.209,0.706,0.845,-70.4025895205341,-75.27894965106651,Negative Within,White
2025-02-06,270,COX MOBILE,DR_Insurance Claim,File a Claim,Google Android,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.122,-100.0,-100.0,Negative Within,White
2025-02-06,136,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Apple iOS,68.227,71.006,2.779,73.09,66.144,69.08,69.094,69.54,-0.020882394900554456,-0.6612517046584846,Positive Within,White
2025-02-06,100000133,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Both,67.758,70.214,2.456,72.056,65.916,68.496,68.989,68.939,-0.7141954895314342,-0.6421647057458528,Positive Within,White
2025-02-06,372,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Google Android,65.539,69.385,3.846,72.27,62.654,67.138,68.725,67.699,-2.3096094803950282,-0.8280821169123052,Positive Within,White
2025-02-06,10,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Apple iOS,8.457,9.685,1.228,10.606,7.536,9.617,8.962,8.913,7.310347026286011,7.904628330995784,Positive Within,White
2025-02-06,10000010,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Both,8.309,9.506,1.197,10.404,7.411,9.44,8.939,8.824,5.601278465840977,6.978940409859281,Positive Within,White
2025-02-06,246,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Google Android,7.788,9.254,1.467,10.354,6.687,9.065,8.913,8.652,1.7053741725569307,4.778306902769422,Positive Within,White
2025-02-06,135,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Apple iOS,1298.0,1496.5,198.5,1744.625,1049.875,1478.0,1357.429,1325.233,8.882340559882138,11.527529743189877,Positive Within,White
2025-02-06,100000132,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Both,1929.25,2207.75,278.5,2555.875,1581.125,2114.0,2017.857,1970.133,4.764601769911502,7.302382241472652,Positive Within,White
2025-02-06,371,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Google Android,622.0,702.0,80.0,802.0,522.0,636.0,660.429,644.9,-3.698896820246596,-1.3800589238641616,Positive Within,White
2025-02-06,46,DATA USAGE,DR_Data Usage Learn More,Learn More,Apple iOS,6.036,6.679,0.643,7.161,5.554,5.777,6.002,6.42,-3.753332063975618,-10.012772983582046,Positive Within,White
2025-02-06,10000045,DATA USAGE,DR_Data Usage Learn More,Learn More,Both,5.527,6.086,0.558,6.504,5.108,5.323,5.495,5.889,-3.132636614152758,-9.606022868787505,Positive Within,White
2025-02-06,282,DATA USAGE,DR_Data Usage Learn More,Learn More,Google Android,3.986,4.49,0.504,4.868,3.608,3.992,4.05,4.382,-1.439051918735902,-8.894501414965154,Positive Within,White
2025-02-06,96,LOG IN,DR_Login Page Visits,Login Page Visits,Apple iOS,107521.0,126676.0,19155.0,150619.75,83577.25,114145.0,115054.429,115948.033,-0.7904333476950607,-1.5550357185877293,Positive Within,White
2025-02-06,10000093,LOG IN,DR_Login Page Visits,Login Page Visits,Both,141110.5,167086.25,25975.75,199555.938,108640.812,149621.0,150968.429,152532.733,-0.8925234131261179,-1.9089235927938553,Positive Within,White
2025-02-06,332,LOG IN,DR_Login Page Visits,Login Page Visits,Google Android,33942.5,39998.75,6056.25,47569.062,26372.188,35476.0,35914.0,36584.7,-1.2195801080358635,-3.030501821799816,Positive Within,White
2025-02-06,97,LOG IN,DR_Successful logins,Login Success Rate,Apple iOS,85.057,86.352,1.295,87.323,84.086,86.328,86.113,85.674,0.24950563378412297,0.7632411662334443,Positive Within,White
2025-02-06,10000094,LOG IN,DR_Successful logins,Login Success Rate,Both,84.691,86.026,1.335,87.027,83.69,86.031,85.938,85.32,0.10771831660210616,0.8330181809089898,Positive Within,White
2025-02-06,333,LOG IN,DR_Successful logins,Login Success Rate,Google Android,83.494,84.907,1.413,85.967,82.435,85.074,85.376,84.2,-0.35372938530733755,1.038524743001443,Positive Within,White
2025-02-06,2,BIL LING,DR_Billing Make a Payment,Make Payments,Apple iOS,35.274,40.05,4.776,43.631,31.692,36.827,38.059,38.476,-3.23816887874602,-4.28545685780523,Positive Within,White
2025-02-06,1000002,BIL LING,DR_Billing Make a Payment,Make Payments,Both,35.226,40.201,4.975,43.933,31.495,36.827,38.097,38.607,-3.333233337583149,-4.611221721644792,Positive Within,White
2025-02-06,238,BIL LING,DR_Billing Make a Payment,Make Payments,Google Android,35.26,41.375,6.115,45.962,30.673,36.828,38.208,39.029,-3.6128901999932586,-5.640605183258789,Positive Within,White
2025-02-06,18,BIL LING,DR_Billing - Move My Service,Move Service,Apple iOS,0.788,0.941,0.153,1.056,0.673,0.922,0.827,0.843,11.5258337653361,9.332384679236347,Positive Within,White
2025-02-06,10000018,BIL LING,DR_Billing - Move My Service,Move Service,Both,0.737,0.888,0.151,1.001,0.624,0.889,0.784,0.793,13.413522872243478,12.105926860025233,Positive Within,White
2025-02-06,254,BIL LING,DR_Billing - Move My Service,Move Service,Google Android,0.569,0.715,0.146,0.825,0.459,0.776,0.642,0.626,20.926090828138925,23.895689196381042,Positive Within,White
2025-02-06,130,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Apple iOS,32.869,36.467,3.598,39.166,30.17,34.011,32.143,33.568,5.812940559471647,1.3186025335360583,Positive Within,White
2025-02-06,100000127,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Both,29.219,32.675,3.456,35.267,26.627,31.159,29.068,30.066,7.192950554608138,3.634876006669726,Positive Within,White
2025-02-06,366,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Google Android,21.979,25.18,3.201,27.581,19.578,24.506,22.787,22.981,7.541752344651191,6.635916626778653,Positive Within,White
2025-02-06,119,OVER ALL,DR_New Visitors,New Visitors,Apple iOS,3.108,3.42,0.312,3.654,2.874,3.985,3.792,3.407,5.10154101201913,16.95019711806538,Positive Above,Green
2025-02-06,100000116,OVER ALL,DR_New Visitors,New Visitors,Both,3.513,3.819,0.306,4.048,3.284,4.303,4.153,3.769,3.6189755409542825,14.159127689491408,Positive Above,Green
2025-02-06,355,OVER ALL,DR_New Visitors,New Visitors,Google Android,4.734,5.128,0.395,5.424,4.437,5.326,5.304,4.912,0.4093724750875235,8.422452635578953,Positive Within,White
2025-02-06,68,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Apple iOS,15.419,18.226,2.807,20.331,13.314,14.787,16.084,15.467,-8.066364096597411,-4.398723333642201,Negative Within,White
2025-02-06,10000067,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Both,17.234,19.961,2.727,22.006,15.189,15.933,17.349,16.937,-8.161853709147502,-5.929701645280653,Negative Within,White
2025-02-06,304,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Google Android,21.693,27.146,5.453,31.235,17.604,19.331,21.109,21.558,-8.42480678911251,-10.329994526377009,Negative Within,White
2025-02-06,147,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000144,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,0.041,0.079,0.038,0.107,0.013,0.062,0.066,0.054,-5.856832971800444,15.170278637770904,Negative Within,White
2025-02-06,383,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,0.147,0.309,0.162,0.43,0.026,0.235,0.247,0.207,-4.968226458694408,13.76472486687104,Negative Within,White
2025-02-06,128,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Apple iOS,13.509,14.792,1.282,15.753,12.547,13.549,13.763,14.179,-1.553871704380327,-4.4407194863632915,Negative Within,White
2025-02-06,100000125,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,13.89,15.21,1.32,16.2,12.9,13.891,13.988,14.584,-0.6954798913376508,-4.752653568718507,Negative Within,White
2025-02-06,364,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,15.128,16.578,1.449,17.665,14.042,14.988,14.711,15.865,1.8829447352321216,-5.527097611913955,Negative Within,White
2025-02-06,108,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Apple iOS,5.652,14.998,9.346,22.007,-1.357,15.243,15.679,15.712,-2.782561158944926,-2.987449403019251,Positive Within,White
2025-02-06,100000105,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Both,5.248,15.3,10.052,22.838,-2.291,15.187,15.253,15.747,-0.4345667912299897,-3.5586827031763844,Positive Within,White
2025-02-06,344,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Google Android,4.583,15.48,10.897,23.653,-3.59,15.068,14.319,15.76,5.23291197334159,-4.38884071152097,Positive Within,White
2025-02-06,105,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Apple iOS,4.277,4.676,0.399,4.975,3.978,4.721,4.861,4.512,-2.8800658300761097,4.627454456806015,Positive Within,White
2025-02-06,100000102,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Both,5.517,5.966,0.449,6.303,5.181,5.876,6.037,5.797,-2.6691907240889856,1.3610253402563344,Positive Within,White
2025-02-06,341,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Google Android,12.172,12.963,0.79,13.556,11.579,12.037,12.161,12.26,-1.0208157128089461,-1.8223934444948575,Positive Within,White
2025-02-06,107,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Apple iOS,20.933,22.332,1.399,23.382,19.884,20.916,21.417,20.943,-2.339263202129155,-0.1274907246916669,Negative Within,White
2025-02-06,100000104,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Both,22.629,24.224,1.595,25.421,21.433,22.358,22.904,22.442,-2.3832542241793258,-0.3751860334548269,Negative Within,White
2025-02-06,343,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Google Android,25.155,28.271,3.116,30.608,22.818,25.375,25.993,25.224,-2.3764901153620093,0.6000985847928525,Negative Within,White
2025-02-06,109,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Apple iOS,52.752,54.943,2.19,56.586,51.109,51.309,51.799,52.196,-0.9467837483039013,-1.6990500518879261,Negative Within,White
2025-02-06,100000106,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Both,50.379,52.428,2.049,53.965,48.842,49.399,49.717,50.191,-0.6387637350006711,-1.5788218839469843,Negative Within,White
2025-02-06,345,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Google Android,45.335,48.34,3.004,50.593,43.082,45.401,45.421,46.482,-0.043403733350093725,-2.3252111579155783,Negative Within,White
2025-02-06,106,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Apple iOS,8.51,18.569,10.059,26.113,0.965,19.108,19.039,18.88,0.36015486659264856,1.210307476363234,Positive Within,White
2025-02-06,100000103,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Both,7.91,14.583,6.673,19.588,2.905,15.271,15.264,14.897,0.04398689751988159,2.5098844741594175,Positive Within,White
